ID,Value,Squared,Cubed,Square Root,Natural Log,Sine,Cosine,Is Even
469,60,219961,103161709,21.656,6.151,-0.785,-0.619,false
470,11,220900,103823000,21.679,6.153,-0.945,0.326,true
471,16,221841,104487111,21.703,6.155,-0.237,0.972,false
472,12,222784,105154048,21.726,6.157,0.690,0.724,true
473,63,223729,105823817,21.749,6.159,0.982,-0.189,false
474,74,224676,106496424,21.772,6.161,0.371,-0.928,true
475,42,225625,107171875,21.794,6.163,-0.581,-0.814,false
476,11,226576,107850176,21.817,6.165,-0.999,0.049,true
477,59,227529,108531333,21.840,6.168,-0.499,0.867,false
478,34,228484,109215352,21.863,6.170,0.460,0.888,true
479,72,229441,109902239,21.886,6.172,0.996,0.093,false
480,76,230400,110592000,21.909,6.174,0.616,-0.788,true
481,33,231361,111284641,21.932,6.176,-0.330,-0.944,false
482,6,232324,111980168,21.954,6.178,-0.973,-0.232,true
483,4,233289,112678587,21.977,6.180,-0.721,0.693,false
484,32,234256,113379904,22.000,6.182,0.194,0.981,true
485,74,235225,114084125,22.023,6.184,0.930,0.367,false
486,43,236196,114791256,22.045,6.186,0.812,-0.584,true
487,72,237169,115501303,22.068,6.188,-0.053,-0.999,false
488,44,238144,116214272,22.091,6.190,-0.869,-0.495,true
489,13,239121,116930169,22.113,6.192,-0.886,0.464,false
490,97,240100,117649000,22.136,6.194,-0.088,0.996,true
491,46,241081,118370771,22.159,6.196,0.790,0.613,false
492,41,242064,119095488,22.181,6.198,0.943,-0.334,true
493,70,243049,119823157,22.204,6.201,0.228,-0.974,false
494,90,244036,120553784,22.226,6.203,-0.696,-0.718,true
495,92,245025,121287375,22.249,6.205,-0.980,0.198,false
496,90,246016,122023936,22.271,6.207,-0.363,0.932,true
497,15,247009,122763473,22.293,6.209,0.588,0.809,false
498,42,248004,123505992,22.316,6.211,0.998,-0.058,true
499,54,249001,124251499,22.338,6.213,0.491,-0.871,false
500,53,250000,125000000,22.361,6.215,-0.468,-0.884,true
501,81,251001,125751501,22.383,6.217,-0.996,-0.084,false
502,74,252004,126506008,22.405,6.219,-0.609,0.793,true
503,71,253009,127263527,22.428,6.221,0.338,0.941,false
504,63,254016,128024064,22.450,6.223,0.975,0.224,true
505,2,255025,128787625,22.472,6.225,0.715,-0.699,false
506,48,256036,129554216,22.494,6.227,-0.202,-0.979,true
507,69,257049,130323843,22.517,6.229,-0.933,-0.359,false
508,5,258064,131096512,22.539,6.230,-0.806,0.591,true
509,80,259081,131872229,22.561,6.232,0.062,0.998,false
510,80,260100,132651000,22.583,6.234,0.873,0.487,true
511,32,261121,133432831,22.605,6.236,0.882,-0.472,false
512,21,262144,134217728,22.627,6.238,0.080,-0.997,true
513,10,263169,135005697,22.650,6.240,-0.796,-0.606,false
514,18,264196,135796744,22.672,6.242,-0.940,0.343,true
515,94,265225,136590875,22.694,6.244,-0.219,0.976,false
516,95,266256,137388096,22.716,6.246,0.702,0.712,true
517,43,267289,138188413,22.738,6.248,0.978,-0.207,false
518,40,268324,138991832,22.760,6.250,0.355,-0.935,true
519,41,269361,139798359,22.782,6.252,-0.595,-0.804,false
520,71,270400,140608000,22.804,6.254,-0.998,0.066,true
521,3,271441,141420761,22.825,6.256,-0.483,0.875,false
522,41,272484,142236648,22.847,6.258,0.476,0.880,true
523,57,273529,143055667,22.869,6.260,0.997,0.075,false
524,11,274576,143877824,22.891,6.261,0.602,-0.799,true
525,87,275625,144703125,22.913,6.263,-0.347,-0.938,false
526,65,276676,145531576,22.935,6.265,-0.977,-0.215,true
527,68,277729,146363183,22.956,6.267,-0.709,0.706,false
528,7,278784,147197952,22.978,6.269,0.211,0.978,true
529,80,279841,148035889,23.000,6.271,0.936,0.351,false
530,84,280900,148877000,23.022,6.273,0.801,-0.599,true
531,22,281961,149721291,23.043,6.275,-0.071,-0.997,false
532,63,283024,150568768,23.065,6.277,-0.878,-0.479,true
533,32,284089,151419437,23.087,6.279,-0.878,0.479,false
534,48,285156,152273304,23.108,6.280,-0.071,0.997,true
535,27,286225,153130375,23.130,6.282,0.801,0.598,false
536,31,287296,153990656,23.152,6.284,0.936,-0.351,true
537,81,288369,154854153,23.173,6.286,0.211,-0.978,false
538,41,289444,155720872,23.195,6.288,-0.709,-0.706,true
539,74,290521,156590819,23.216,6.290,-0.977,0.215,false
540,85,291600,157464000,23.238,6.292,-0.347,0.938,true
541,7,292681,158340421,23.259,6.293,0.602,0.798,false
542,12,293764,159220088,23.281,6.295,0.997,-0.075,true
543,31,294849,160103007,23.302,6.297,0.475,-0.880,false
544,10,295936,160989184,23.324,6.299,-0.483,-0.875,true
545,29,297025,161878625,23.345,6.301,-0.998,-0.066,false
546,66,298116,162771336,23.367,6.303,-0.595,0.804,true
547,51,299209,163667323,23.388,6.304,0.355,0.935,false
548,13,300304,164566592,23.409,6.306,0.978,0.206,true
549,58,301401,165469149,23.431,6.308,0.702,-0.712,false
550,36,302500,166375000,23.452,6.310,-0.219,-0.976,true
551,96,303601,167284151,23.473,6.312,-0.940,-0.342,false
552,34,304704,168196608,23.495,6.314,-0.796,0.606,true
553,48,305809,169112377,23.516,6.315,0.080,0.997,false
554,33,306916,170031464,23.537,6.317,0.882,0.472,true
555,17,308025,170953875,23.558,6.319,0.873,-0.487,false
556,51,309136,171879616,23.580,6.321,0.062,-0.998,true
557,24,310249,172808693,23.601,6.323,-0.806,-0.591,false
558,10,311364,173741112,23.622,6.324,-0.933,0.359,true
559,83,312481,174676879,23.643,6.326,-0.202,0.979,false
560,64,313600,175616000,23.664,6.328,0.715,0.699,true
561,86,314721,176558481,23.685,6.330,0.975,-0.224,false
562,41,315844,177504328,23.707,6.332,0.338,-0.941,true
563,9,316969,178453547,23.728,6.333,-0.609,-0.793,false
564,94,318096,179406144,23.749,6.335,-0.996,0.084,true
565,24,319225,180362125,23.770,6.337,-0.468,0.884,false
566,5,320356,181321496,23.791,6.339,0.491,0.871,true
567,70,321489,182284263,23.812,6.340,0.998,0.057,false
568,54,322624,183250432,23.833,6.342,0.588,-0.809,true
569,19,323761,184220009,23.854,6.344,-0.363,-0.932,false
570,60,324900,185193000,23.875,6.346,-0.980,-0.198,true
571,78,326041,186169411,23.896,6.347,-0.696,0.718,false
572,80,327184,187149248,23.917,6.349,0.228,0.974,true
573,8,328329,188132517,23.937,6.351,0.943,0.334,false
574,37,329476,189119224,23.958,6.353,0.790,-0.613,true
575,89,330625,190109375,23.979,6.354,-0.088,-0.996,false
576,81,331776,191102976,24.000,6.356,-0.886,-0.464,true
577,72,332929,192100033,24.021,6.358,-0.869,0.495,false
578,95,334084,193100552,24.042,6.360,-0.053,0.999,true
579,98,335241,194104539,24.062,6.361,0.812,0.584,false
580,95,336400,195112000,24.083,6.363,0.930,-0.367,true
581,28,337561,196122941,24.104,6.365,0.193,-0.981,false
582,52,338724,197137368,24.125,6.366,-0.721,-0.693,true
583,36,339889,198155287,24.145,6.368,-0.973,0.232,false
584,57,341056,199176704,24.166,6.370,-0.330,0.944,true
585,15,342225,200201625,24.187,6.372,0.616,0.788,false
586,67,343396,201230056,24.207,6.373,0.996,-0.093,true
587,20,344569,202262003,24.228,6.375,0.460,-0.888,false
588,44,345744,203297472,24.249,6.377,-0.499,-0.867,true
589,11,346921,204336469,24.269,6.378,-0.999,-0.049,false
590,57,348100,205379000,24.290,6.380,-0.581,0.814,true
591,36,349281,206425071,24.310,6.382,0.371,0.928,false
592,38,350464,207474688,24.331,6.384,0.982,0.189,true
593,31,351649,208527857,24.352,6.385,0.690,-0.724,false
594,86,352836,209584584,24.372,6.387,-0.237,-0.972,true
595,17,354025,210644875,24.393,6.389,-0.945,-0.326,false
596,58,355216,211708736,24.413,6.390,-0.785,0.620,true
597,4,356409,212776173,24.434,6.392,0.097,0.995,false
598,29,357604,213847192,24.454,6.394,0.890,0.456,true
599,16,358801,214921799,24.474,6.395,0.865,-0.503,false
600,34,360000,216000000,24.495,6.397,0.044,-0.999,true
601,89,361201,217081801,24.515,6.399,-0.817,-0.577,false
602,12,362404,218167208,24.536,6.400,-0.927,0.376,true
603,17,363609,219256227,24.556,6.402,-0.185,0.983,false
604,42,364816,220348864,24.576,6.404,0.727,0.686,true
605,39,366025,221445125,24.597,6.405,0.971,-0.241,false
606,23,367236,222545016,24.617,6.407,0.322,-0.947,true
607,36,368449,223648543,24.637,6.409,-0.623,-0.782,false
608,66,369664,224755712,24.658,6.410,-0.995,0.102,true
609,87,370881,225866529,24.678,6.412,-0.452,0.892,false
610,34,372100,226981000,24.698,6.413,0.506,0.862,true
611,75,373321,228099131,24.718,6.415,0.999,0.040,false
612,20,374544,229220928,24.739,6.417,0.573,-0.819,true
613,46,375769,230346397,24.759,6.418,-0.380,-0.925,false
614,58,376996,231475544,24.779,6.420,-0.984,-0.180,true
615,7,378225,232608375,24.799,6.422,-0.683,0.730,false
616,17,379456,233744896,24.819,6.423,0.245,0.969,true
617,58,380689,234885113,24.839,6.425,0.948,0.317,false
618,79,381924,236029032,24.860,6.426,0.779,-0.626,true
619,31,383161,237176659,24.880,6.428,-0.106,-0.994,false
620,100,384400,238328000,24.900,6.430,-0.894,-0.448,true
621,17,385641,239483061,24.920,6.431,-0.860,0.510,false
622,20,386884,240641848,24.940,6.433,-0.035,0.999,true
623,38,388129,241804367,24.960,6.435,0.822,0.570,false
624,71,389376,242970624,24.980,6.436,0.923,-0.384,true
625,99,390625,244140625,25.000,6.438,0.176,-0.984,false
626,3,391876,245314376,25.020,6.439,-0.733,-0.680,true
627,40,393129,246491883,25.040,6.441,-0.968,0.250,false
628,27,394384,247673152,25.060,6.443,-0.313,0.950,true
629,100,395641,248858189,25.080,6.444,0.630,0.777,false
630,8,396900,250047000,25.100,6.446,0.994,-0.110,true
631,83,398161,251239591,25.120,6.447,0.444,-0.896,false
632,38,399424,252435968,25.140,6.449,-0.514,-0.858,true
633,95,400689,253636137,25.159,6.450,-1.000,-0.031,false
634,61,401956,254840104,25.179,6.452,-0.566,0.824,true
635,46,403225,256047875,25.199,6.454,0.388,0.922,false
636,49,404496,257259456,25.219,6.455,0.985,0.172,true
637,37,405769,258474853,25.239,6.457,0.677,-0.736,false
638,86,407044,259694072,25.259,6.458,-0.254,-0.967,true
639,72,408321,260917119,25.278,6.460,-0.951,-0.309,false
640,82,409600,262144000,25.298,6.461,-0.774,0.633,true
641,49,410881,263374721,25.318,6.463,0.115,0.993,false
642,9,412164,264609288,25.338,6.465,0.898,0.440,true
643,78,413449,265847707,25.357,6.466,0.855,-0.518,false
644,58,414736,267089984,25.377,6.468,0.026,-1.000,true
645,5,416025,268336125,25.397,6.469,-0.827,-0.562,false
646,60,417316,269586136,25.417,6.471,-0.920,0.392,true
647,86,418609,270840023,25.436,6.472,-0.167,0.986,false
648,71,419904,272097792,25.456,6.474,0.739,0.673,true
649,16,421201,273359449,25.475,6.475,0.966,-0.258,false
650,51,422500,274625000,25.495,6.477,0.305,-0.952,true
651,16,423801,275894451,25.515,6.479,-0.637,-0.771,false
652,81,425104,277167808,25.534,6.480,-0.993,0.119,true
653,28,426409,278445077,25.554,6.482,-0.436,0.900,false
654,56,427716,279726264,25.573,6.483,0.522,0.853,true
655,42,429025,281011375,25.593,6.485,1.000,0.022,false
656,19,430336,282300416,25.612,6.486,0.559,-0.829,true
657,21,431649,283593393,25.632,6.488,-0.396,-0.918,false
658,62,432964,284890312,25.652,6.489,-0.987,-0.163,true
659,19,434281,286191179,25.671,6.491,-0.670,0.742,false
660,12,435600,287496000,25.690,6.492,0.262,0.965,true
661,36,436921,288804781,25.710,6.494,0.954,0.301,false
662,20,438244,290117528,25.729,6.495,0.768,-0.640,true
663,68,439569,291434247,25.749,6.497,-0.124,-0.992,false
664,64,440896,292754944,25.768,6.498,-0.902,-0.432,true
665,80,442225,294079625,25.788,6.500,-0.851,0.525,false
666,29,443556,295408296,25.807,6.501,-0.018,1.000,true
667,21,444889,296740963,25.826,6.503,0.832,0.555,false
668,20,446224,298077632,25.846,6.504,0.916,-0.400,true
669,25,447561,299418309,25.865,6.506,0.159,-0.987,false
670,64,448900,300763000,25.884,6.507,-0.745,-0.667,true
671,89,450241,302111711,25.904,6.509,-0.964,0.267,false
672,17,451584,303464448,25.923,6.510,-0.296,0.955,true
673,64,452929,304821217,25.942,6.512,0.644,0.765,false
674,72,454276,306182024,25.962,6.513,0.992,-0.128,true
675,36,455625,307546875,25.981,6.515,0.428,-0.904,false
676,77,456976,308915776,26.000,6.516,-0.529,-0.849,true
677,8,458329,310288733,26.019,6.518,-1.000,-0.013,false
678,92,459684,311665752,26.038,6.519,-0.551,0.834,true
679,82,461041,313046839,26.058,6.521,0.404,0.915,false
680,62,462400,314432000,26.077,6.522,0.988,0.154,true
681,10,463761,315821241,26.096,6.524,0.664,-0.748,false
682,34,465124,317214568,26.115,6.525,-0.271,-0.963,true
683,10,466489,318611987,26.134,6.526,-0.956,-0.292,false
684,51,467856,320013504,26.153,6.528,-0.763,0.647,true
685,91,469225,321419125,26.173,6.529,0.132,0.991,false
686,92,470596,322828856,26.192,6.531,0.906,0.424,true
687,2,471969,324242703,26.211,6.532,0.846,-0.533,false
688,77,473344,325660672,26.230,6.534,0.009,-1.000,true
689,15,474721,327082769,26.249,6.535,-0.837,-0.548,false
690,10,476100,328509000,26.268,6.537,-0.913,0.408,true
691,11,477481,329939371,26.287,6.538,-0.150,0.989,false
692,17,478864,331373888,26.306,6.540,0.751,0.660,true
693,17,480249,332812557,26.325,6.541,0.961,-0.275,false
694,28,481636,334255384,26.344,6.542,0.288,-0.958,true
695,20,483025,335702375,26.363,6.544,-0.650,-0.760,false
696,44,484416,337153536,26.382,6.545,-0.991,0.137,true
697,30,485809,338608873,26.401,6.547,-0.420,0.907,false
698,85,487204,340068392,26.420,6.548,0.537,0.844,true
699,97,488601,341532099,26.439,6.550,1.000,0.004,false
700,25,490000,343000000,26.458,6.551,0.544,-0.839,true
701,6,491401,344472101,26.476,6.553,-0.412,-0.911,false
702,8,492804,345948408,26.495,6.554,-0.989,-0.145,true
703,91,494209,347428927,26.514,6.555,-0.657,0.754,false
704,5,495616,348913664,26.533,6.557,0.279,0.960,true
705,95,497025,350402625,26.552,6.558,0.959,0.284,false
706,55,498436,351895816,26.571,6.560,0.757,-0.654,true
707,5,499849,353393243,26.589,6.561,-0.141,-0.990,false
708,2,501264,354894912,26.608,6.562,-0.909,-0.416,true
709,22,502681,356400829,26.627,6.564,-0.841,0.540,false
710,72,504100,357911000,26.646,6.565,0.000,1.000,true
711,42,505521,359425431,26.665,6.567,0.842,0.540,false
712,16,506944,360944128,26.683,6.568,0.909,-0.416,true
713,61,508369,362467097,26.702,6.569,0.141,-0.990,false
714,56,509796,363994344,26.721,6.571,-0.757,-0.654,true
715,31,511225,365525875,26.739,6.572,-0.959,0.284,false
716,86,512656,367061696,26.758,6.574,-0.279,0.960,true
717,60,514089,368601813,26.777,6.575,0.657,0.754,false
718,57,515524,370146232,26.796,6.576,0.989,-0.146,true
719,38,516961,371694959,26.814,6.578,0.412,-0.911,false
720,27,518400,373248000,26.833,6.579,-0.544,-0.839,true
721,43,519841,374805361,26.851,6.581,-1.000,0.004,false
722,94,521284,376367048,26.870,6.582,-0.537,0.844,true
723,1,522729,377933067,26.889,6.583,0.420,0.907,false
724,54,524176,379503424,26.907,6.585,0.991,0.137,true
725,46,525625,381078125,26.926,6.586,0.650,-0.760,false
726,24,527076,382657176,26.944,6.588,-0.288,-0.958,true
727,27,528529,384240583,26.963,6.589,-0.961,-0.275,false
728,81,529984,385828352,26.981,6.590,-0.751,0.660,true
729,28,531441,387420489,27.000,6.592,0.150,0.989,false
730,20,532900,389017000,27.019,6.593,0.913,0.408,true
731,87,534361,390617891,27.037,6.594,0.837,-0.548,false
732,5,535824,392223168,27.055,6.596,-0.009,-1.000,true
733,48,537289,393832837,27.074,6.597,-0.846,-0.533,false
734,27,538756,395446904,27.092,6.599,-0.906,0.424,true
735,66,540225,397065375,27.111,6.600,-0.132,0.991,false
736,44,541696,398688256,27.129,6.601,0.763,0.647,true
737,66,543169,400315553,27.148,6.603,0.956,-0.292,false
738,64,544644,401947272,27.166,6.604,0.271,-0.963,true
739,14,546121,403583419,27.185,6.605,-0.664,-0.748,false
740,75,547600,405224000,27.203,6.607,-0.988,0.154,true
741,41,549081,406869021,27.221,6.608,-0.404,0.915,false
742,89,550564,408518488,27.240,6.609,0.551,0.834,true
743,2,552049,410172407,27.258,6.611,1.000,-0.013,false
744,46,553536,411830784,27.276,6.612,0.529,-0.849,true
745,47,555025,413493625,27.295,6.613,-0.428,-0.904,false
746,12,556516,415160936,27.313,6.615,-0.992,-0.128,true
747,67,558009,416832723,27.331,6.616,-0.643,0.765,false
748,22,559504,418508992,27.350,6.617,0.296,0.955,true
749,58,561001,420189749,27.368,6.619,0.964,0.267,false
750,74,562500,421875000,27.386,6.620,0.745,-0.667,true
751,84,564001,423564751,27.404,6.621,-0.159,-0.987,false
752,32,565504,425259008,27.423,6.623,-0.917,-0.400,true
753,23,567009,426957777,27.441,6.624,-0.832,0.555,false
754,30,568516,428661064,27.459,6.625,0.018,1.000,true
755,31,570025,430368875,27.477,6.627,0.851,0.525,false
756,80,571536,432081216,27.495,6.628,0.902,-0.432,true
757,24,573049,433798093,27.514,6.629,0.124,-0.992,false
758,10,574564,435519512,27.532,6.631,-0.768,-0.640,true
759,100,576081,437245479,27.550,6.632,-0.954,0.301,false
760,85,577600,438976000,27.568,6.633,-0.262,0.965,true
761,78,579121,440711081,27.586,6.635,0.670,0.742,false
762,27,580644,442450728,27.604,6.636,0.987,-0.163,true
763,93,582169,444194947,27.622,6.637,0.396,-0.918,false
764,44,583696,445943744,27.641,6.639,-0.559,-0.829,true
765,93,585225,447697125,27.659,6.640,-1.000,0.022,false
766,3,586756,449455096,27.677,6.641,-0.521,0.853,true
767,9,588289,451217663,27.695,6.642,0.436,0.900,false
768,84,589824,452984832,27.713,6.644,0.993,0.119,true
769,51,591361,454756609,27.731,6.645,0.637,-0.771,false
770,96,592900,456533000,27.749,6.646,-0.305,-0.952,true
771,24,594441,458314011,27.767,6.648,-0.966,-0.258,false
772,15,595984,460099648,27.785,6.649,-0.739,0.674,true
773,22,597529,461889917,27.803,6.650,0.167,0.986,false
774,40,599076,463684824,27.821,6.652,0.920,0.392,true
775,69,600625,465484375,27.839,6.653,0.827,-0.563,false
776,61,602176,467288576,27.857,6.654,-0.027,-1.000,true
777,19,603729,469097433,27.875,6.655,-0.856,-0.518,false
778,19,605284,470910952,27.893,6.657,-0.898,0.440,true
779,62,606841,472729139,27.911,6.658,-0.115,0.993,false
780,6,608400,474552000,27.928,6.659,0.774,0.633,true
781,62,609961,476379541,27.946,6.661,0.951,-0.309,false
782,28,611524,478211768,27.964,6.662,0.254,-0.967,true
783,14,613089,480048687,27.982,6.663,-0.677,-0.736,false
784,19,614656,481890304,28.000,6.664,-0.985,0.172,true
785,90,616225,483736625,28.018,6.666,-0.388,0.922,false
786,78,617796,485587656,28.036,6.667,0.566,0.824,true
787,72,619369,487443403,28.054,6.668,1.000,-0.031,false
788,83,620944,489303872,28.071,6.669,0.514,-0.858,true
789,90,622521,491169069,28.089,6.671,-0.444,-0.896,false
790,100,624100,493039000,28.107,6.672,-0.994,-0.110,true
791,73,625681,494913671,28.125,6.673,-0.630,0.777,false
792,84,627264,496793088,28.142,6.675,0.313,0.950,true
793,37,628849,498677257,28.160,6.676,0.968,0.249,false
794,95,630436,500566184,28.178,6.677,0.733,-0.680,true
795,11,632025,502459875,28.196,6.678,-0.176,-0.984,false
796,37,633616,504358336,28.213,6.680,-0.923,-0.384,true
797,66,635209,506261573,28.231,6.681,-0.822,0.570,false
798,22,636804,508169592,28.249,6.682,0.035,0.999,true
799,39,638401,510082399,28.267,6.683,0.860,0.510,false
800,30,640000,512000000,28.284,6.685,0.894,-0.448,true
801,25,641601,513922401,28.302,6.686,0.106,-0.994,false
802,4,643204,515849608,28.320,6.687,-0.780,-0.626,true
803,13,644809,517781627,28.337,6.688,-0.948,0.317,false
804,35,646416,519718464,28.355,6.690,-0.245,0.969,true
805,3,648025,521660125,28.373,6.691,0.683,0.730,false
806,11,649636,523606616,28.390,6.692,0.984,-0.180,true
807,81,651249,525557943,28.408,6.693,0.380,-0.925,false
808,61,652864,527514112,28.425,6.695,-0.573,-0.819,true
809,98,654481,529475129,28.443,6.696,-0.999,0.040,false
810,7,656100,531441000,28.460,6.697,-0.506,0.862,true
811,31,657721,533411731,28.478,6.698,0.452,0.892,false
812,2,659344,535387328,28.496,6.700,0.995,0.102,true
813,54,660969,537367797,28.513,6.701,0.623,-0.782,false
814,47,662596,539353144,28.531,6.702,-0.322,-0.947,true
815,3,664225,541343375,28.548,6.703,-0.971,-0.241,false
816,55,665856,543338496,28.566,6.704,-0.727,0.687,true
817,59,667489,545338513,28.583,6.706,0.185,0.983,false
818,69,669124,547343432,28.601,6.707,0.927,0.375,true
819,68,670761,549353259,28.618,6.708,0.817,-0.577,false
820,23,672400,551368000,28.636,6.709,-0.044,-0.999,true
821,75,674041,553387661,28.653,6.711,-0.865,-0.502,false
822,63,675684,555412248,28.671,6.712,-0.890,0.456,true
823,29,677329,557441767,28.688,6.713,-0.097,0.995,false
824,68,678976,559476224,28.705,6.714,0.785,0.619,true
825,45,680625,561515625,28.723,6.715,0.945,-0.326,false
826,66,682276,563559976,28.740,6.717,0.237,-0.972,true
827,41,683929,565609283,28.758,6.718,-0.690,-0.724,false
828,44,685584,567663552,28.775,6.719,-0.982,0.189,true
829,2,687241,569722789,28.792,6.720,-0.371,0.928,false
830,48,688900,571787000,28.810,6.721,0.581,0.814,true
831,12,690561,573856191,28.827,6.723,0.999,-0.049,false
832,2,692224,575930368,28.844,6.724,0.499,-0.867,true
833,91,693889,578009537,28.862,6.725,-0.460,-0.888,false
834,90,695556,580093704,28.879,6.726,-0.996,-0.093,true
835,12,697225,582182875,28.896,6.727,-0.616,0.788,false
836,39,698896,584277056,28.914,6.729,0.330,0.944,true
837,90,700569,586376253,28.931,6.730,0.973,0.232,false
838,58,702244,588480472,28.948,6.731,0.721,-0.693,true
839,73,703921,590589719,28.965,6.732,-0.194,-0.981,false
