ID,Latitude,Longitude,Elevation,Distance from Equator (km),Hemisphere,Terrain Type,Population Density,Climate Zone,Water Proximity (km),Urban/Rural,Natural Risk Zone
304,-7.608600,119.120265,8507,844.55,Southern,Coastal,782,Mediterranean,384,Rural,Medium
305,-38.227820,-132.303198,3235,4243.29,Southern,Mountain,415,Continental,53,Urban,Extreme
306,-15.480007,-53.446734,2631,1718.28,Southern,Desert,263,Polar,638,Rural,Medium
307,-55.844232,-115.561692,6052,6198.71,Southern,Plains,315,Arid,444,Rural,High
308,11.155846,108.219752,8031,1238.30,Northern,Mountain,630,Arid,579,Urban,Medium
309,-8.580195,106.736631,8275,952.40,Southern,Coastal,653,Temperate,33,Urban,Medium
310,-9.468822,-167.773067,2540,1051.04,Southern,Mountain,323,Continental,444,Rural,Low
311,-82.089725,50.838230,7002,9111.96,Southern,Wetland,129,Arid,719,Rural,Low
312,37.948671,167.159660,5130,4212.30,Northern,Mountain,106,Polar,495,Urban,Low
313,-80.982156,99.669932,6441,8989.02,Southern,Wetland,486,Continental,535,Rural,Extreme
314,60.251788,-60.277843,8162,6687.95,Northern,Plains,536,Temperate,31,Rural,High
315,-82.239794,33.901491,8636,9128.62,Southern,Plains,518,Mediterranean,446,Rural,Extreme
316,-18.208622,-179.259727,6108,2021.16,Southern,Forest,564,Mediterranean,958,Rural,Low
317,-60.614956,-126.018376,1614,6728.26,Southern,Wetland,496,Tropical,582,Urban,High
318,-18.831164,-13.687566,6783,2090.26,Southern,Plains,989,Polar,584,Urban,Low
319,75.765411,25.238058,1733,8409.96,Northern,Plains,515,Mediterranean,806,Urban,Low
320,43.452157,142.825626,6842,4823.19,Northern,Desert,245,Continental,631,Rural,Low
321,-65.194755,-126.722193,572,7236.62,Southern,Wetland,283,Polar,118,Rural,Medium
322,51.558874,5.426480,2814,5723.04,Northern,Desert,314,Temperate,58,Rural,High
323,65.459247,152.075531,8550,7265.98,Northern,Forest,657,Mediterranean,650,Rural,Extreme
324,-18.983504,177.692545,1172,2107.17,Southern,Desert,420,Tropical,497,Rural,Medium
325,67.490001,27.881327,5318,7491.39,Northern,Coastal,512,Mediterranean,514,Urban,Low
326,-33.114962,107.397133,5883,3675.76,Southern,Wetland,669,Polar,61,Urban,High
327,22.655802,161.621455,4469,2514.79,Northern,Wetland,252,Temperate,719,Rural,Medium
328,82.303845,71.278382,2041,9135.73,Northern,Desert,683,Polar,360,Rural,Medium
329,-66.517702,-90.855377,7569,7383.46,Southern,Coastal,614,Arid,56,Urban,Medium
330,12.569801,141.885514,4717,1395.25,Northern,Wetland,886,Arid,501,Rural,Medium
331,87.332166,147.844878,6624,9693.87,Northern,Forest,613,Arid,586,Rural,Extreme
332,42.013841,-86.994638,1477,4663.54,Northern,Coastal,209,Polar,171,Rural,Medium
333,-74.445799,41.266364,1328,8263.48,Southern,Forest,307,Mediterranean,664,Rural,Extreme
334,35.231953,20.867836,1198,3910.75,Northern,Desert,938,Tropical,637,Urban,High
335,82.887781,145.360179,4171,9200.54,Northern,Plains,793,Temperate,804,Rural,Extreme
336,-74.242070,-58.221250,8235,8240.87,Southern,Plains,330,Mediterranean,438,Urban,High
337,54.977787,118.978101,428,6102.53,Northern,Wetland,764,Mediterranean,586,Urban,Medium
338,-23.049123,58.360221,3708,2558.45,Southern,Mountain,536,Temperate,765,Rural,Extreme
339,-57.806333,-5.277744,4523,6416.50,Southern,Coastal,442,Temperate,749,Urban,High
340,50.530084,54.272795,410,5608.84,Northern,Forest,443,Tropical,584,Urban,Low
341,-35.720098,-106.856877,7965,3964.93,Southern,Coastal,520,Arid,228,Rural,Extreme
342,46.588427,-70.829445,2821,5171.32,Northern,Desert,890,Tropical,767,Rural,Low
343,88.652703,-153.494762,6306,9840.45,Northern,Mountain,47,Polar,244,Rural,Low
344,-68.902934,160.380174,1076,7648.23,Southern,Desert,614,Continental,509,Rural,Medium
345,64.773715,46.665847,259,7189.88,Northern,Desert,30,Temperate,482,Rural,Medium
346,-24.883689,-126.255690,4037,2762.09,Southern,Mountain,124,Mediterranean,238,Rural,Low
347,-45.240046,70.106786,2837,5021.65,Southern,Mountain,235,Tropical,529,Urban,Extreme
348,-89.551119,90.411864,6628,9940.17,Southern,Coastal,66,Mediterranean,164,Rural,High
349,-28.273623,-43.248940,2965,3138.37,Southern,Plains,197,Arid,42,Rural,Extreme
350,-1.617132,91.966874,3330,179.50,Southern,Wetland,224,Polar,689,Urban,Extreme
351,-43.745491,61.418382,4067,4855.75,Southern,Plains,981,Mediterranean,472,Urban,Extreme
352,-49.086628,92.318680,3357,5448.62,Southern,Coastal,540,Arid,816,Urban,Medium
353,-49.943983,159.490403,6281,5543.78,Southern,Plains,349,Arid,997,Rural,Extreme
354,64.715870,94.265733,8742,7183.46,Northern,Wetland,880,Continental,760,Rural,Extreme
355,31.179397,-148.139032,1779,3460.91,Northern,Wetland,334,Tropical,838,Rural,Low
356,43.688312,72.655678,4329,4849.40,Northern,Wetland,583,Polar,629,Urban,Extreme
357,-5.317354,-83.461383,6769,590.23,Southern,Coastal,220,Continental,447,Rural,Low
358,-72.546753,-55.841040,775,8052.69,Southern,Forest,981,Continental,66,Rural,Extreme
359,-50.095325,-116.953974,3174,5560.58,Southern,Coastal,804,Mediterranean,391,Rural,Medium
360,-39.456915,164.630378,2135,4379.72,Southern,Forest,24,Tropical,545,Rural,Extreme
361,82.612986,-63.684679,8664,9170.04,Northern,Forest,368,Temperate,638,Rural,Medium
362,-82.425007,-146.603691,2856,9149.18,Southern,Plains,111,Polar,965,Rural,Extreme
363,-50.875736,-2.664160,7422,5647.21,Southern,Plains,728,Arid,568,Urban,Extreme
364,16.457471,-75.358695,1962,1826.78,Northern,Coastal,184,Temperate,445,Rural,Extreme
365,-13.591361,32.007167,6462,1508.64,Southern,Wetland,348,Arid,472,Rural,Low
366,-19.196904,-109.322184,197,2130.86,Southern,Mountain,494,Continental,351,Rural,Extreme
367,19.867557,64.714062,2018,2205.30,Northern,Forest,76,Continental,535,Urban,High
368,5.017677,-111.842271,3948,556.96,Northern,Plains,217,Temperate,525,Urban,Extreme
369,-75.520383,164.897542,8522,8382.76,Southern,Plains,827,Tropical,367,Rural,Low
370,-37.560619,98.605797,2089,4169.23,Southern,Plains,461,Polar,361,Rural,Extreme
371,38.838858,-26.816723,446,4311.11,Northern,Plains,633,Tropical,668,Urban,High
372,-53.666274,104.356225,4617,5956.96,Southern,Coastal,596,Tropical,707,Urban,Medium
373,-75.777669,59.730253,6918,8411.32,Southern,Wetland,634,Temperate,28,Urban,Medium
374,64.613544,-47.720714,6819,7172.10,Northern,Wetland,854,Mediterranean,110,Rural,High
375,-64.461904,-19.722226,5867,7155.27,Southern,Forest,971,Mediterranean,564,Rural,Low
376,-89.971865,-88.113892,3034,9986.88,Southern,Wetland,415,Temperate,713,Rural,Low
377,-47.609505,-12.442863,2357,5284.66,Southern,Plains,118,Polar,687,Rural,Low
378,7.412754,-127.913710,934,822.82,Northern,Forest,83,Arid,982,Rural,Medium
379,-3.874729,-55.960737,7277,430.09,Southern,Desert,951,Temperate,730,Urban,High
380,-69.552742,-138.254373,6941,7720.35,Southern,Forest,611,Arid,453,Rural,Extreme
381,44.712533,-18.880645,7340,4963.09,Northern,Mountain,191,Arid,110,Rural,Medium
382,-82.791672,-103.707233,7661,9189.88,Southern,Forest,316,Mediterranean,28,Rural,Low
383,-23.502649,144.582983,2115,2608.79,Southern,Wetland,131,Tropical,122,Urban,Low
384,-49.092194,-49.798181,2739,5449.23,Southern,Wetland,416,Polar,609,Urban,High
385,82.690819,92.981780,8367,9178.68,Northern,Forest,54,Mediterranean,479,Rural,Low
386,55.054819,156.743325,5289,6111.08,Northern,Mountain,64,Tropical,525,Rural,High
387,36.679027,-44.572801,4032,4071.37,Northern,Forest,247,Polar,561,Rural,Medium
388,74.611844,23.920073,7266,8281.91,Northern,Plains,450,Mediterranean,679,Rural,Extreme
389,18.595948,42.280532,4003,2064.15,Northern,Coastal,938,Mediterranean,306,Rural,High
390,-27.213635,3.477322,7975,3020.71,Southern,Forest,730,Mediterranean,218,Rural,Low
391,-33.241936,147.885492,7761,3689.85,Southern,Mountain,12,Continental,1000,Rural,Medium
392,88.868570,-132.683701,1388,9864.41,Northern,Forest,531,Continental,160,Rural,Low
393,71.830041,-23.786406,4594,7973.13,Northern,Mountain,568,Arid,357,Urban,Extreme
394,45.937052,-3.674098,7871,5099.01,Northern,Plains,645,Arid,338,Urban,Low
395,-48.565236,170.877912,6283,5390.74,Southern,Forest,208,Continental,353,Rural,Extreme
396,-18.458000,139.058052,392,2048.84,Southern,Forest,913,Tropical,90,Rural,High
397,-4.852465,135.349039,4820,538.62,Southern,Plains,67,Tropical,729,Rural,High
398,74.344787,106.117361,787,8252.27,Northern,Coastal,420,Arid,903,Rural,Extreme
399,-48.961538,73.391390,2729,5434.73,Southern,Wetland,958,Arid,51,Rural,Medium
400,-56.645569,-69.142541,7024,6287.66,Southern,Desert,291,Temperate,809,Rural,High
401,-45.668321,-92.562579,1350,5069.18,Southern,Desert,913,Mediterranean,799,Rural,Extreme
402,31.909662,-132.210913,5649,3541.97,Northern,Desert,241,Continental,751,Rural,High
403,1.878580,-49.956874,6054,208.52,Northern,Desert,829,Arid,846,Rural,High
404,-57.504382,-94.085942,3120,6382.99,Southern,Desert,505,Tropical,478,Urban,Medium
405,31.109577,-70.812780,3206,3453.16,Northern,Mountain,606,Mediterranean,534,Rural,Low
406,-12.342486,154.728941,3506,1370.02,Southern,Desert,209,Mediterranean,977,Rural,Extreme
407,58.355023,77.000495,4188,6477.41,Northern,Mountain,268,Mediterranean,217,Rural,Extreme
408,72.983019,123.683432,8040,8101.12,Northern,Wetland,169,Continental,635,Rural,Extreme
409,81.591811,92.192286,8412,9056.69,Northern,Mountain,835,Mediterranean,733,Rural,High
410,67.621928,35.437507,2320,7506.03,Northern,Coastal,668,Temperate,712,Rural,Extreme
411,82.992933,130.311835,6870,9212.22,Northern,Wetland,25,Arid,586,Urban,Medium
412,38.503133,-144.615707,3170,4273.85,Northern,Desert,957,Arid,371,Rural,Extreme
413,-19.618994,-23.549023,5376,2177.71,Southern,Forest,782,Continental,262,Urban,High
414,-64.950306,31.317945,7011,7209.48,Southern,Plains,540,Temperate,709,Rural,Medium
415,-17.466498,-169.928746,1650,1938.78,Southern,Wetland,670,Mediterranean,463,Urban,High
416,-75.546295,107.000198,7396,8385.64,Southern,Wetland,360,Tropical,703,Rural,High
417,45.837303,15.430982,5950,5087.94,Northern,Plains,644,Arid,723,Rural,Medium
418,-22.524890,67.867858,336,2500.26,Southern,Mountain,412,Arid,582,Urban,Low
419,65.396378,142.958054,4493,7259.00,Northern,Wetland,175,Continental,25,Rural,Low
420,48.599788,-76.900238,2279,5394.58,Northern,Coastal,405,Temperate,690,Rural,High
421,-85.191813,114.074964,6726,9456.29,Southern,Wetland,268,Mediterranean,71,Rural,Medium
422,-5.952778,-169.526199,3015,660.76,Southern,Forest,683,Temperate,686,Rural,Extreme
423,65.022220,76.101331,4274,7217.47,Northern,Forest,982,Mediterranean,292,Urban,Extreme
424,-4.610995,111.331694,1372,511.82,Southern,Mountain,952,Arid,936,Rural,Low
425,47.110936,70.560098,6984,5229.31,Northern,Mountain,929,Temperate,662,Rural,Medium
426,7.331526,142.038766,2578,813.80,Northern,Wetland,878,Polar,557,Urban,Extreme
427,3.256882,-173.325874,7974,361.51,Northern,Wetland,146,Mediterranean,708,Rural,Low
428,-74.375759,-4.432750,61,8255.71,Southern,Wetland,530,Temperate,886,Rural,Extreme
429,61.106397,169.594738,764,6782.81,Northern,Wetland,271,Polar,987,Rural,High
430,32.345865,-169.187042,7090,3590.39,Northern,Forest,76,Tropical,451,Urban,High
431,40.980461,24.531728,6259,4548.83,Northern,Mountain,95,Tropical,257,Rural,Medium
432,-65.652670,-33.225314,5297,7287.45,Southern,Plains,893,Continental,622,Urban,Extreme
433,23.985726,-151.255025,5325,2662.42,Northern,Mountain,896,Tropical,274,Rural,Medium
434,57.857212,-27.925405,5389,6422.15,Northern,Desert,998,Polar,50,Rural,High
435,19.352958,101.169311,7964,2148.18,Northern,Wetland,337,Polar,408,Rural,High
436,-32.099102,-22.357926,2438,3563.00,Southern,Mountain,310,Polar,796,Urban,Low
437,37.128023,-151.611168,3164,4121.21,Northern,Plains,511,Continental,418,Rural,Extreme
438,-48.516443,70.222051,2353,5385.33,Southern,Coastal,584,Mediterranean,517,Urban,Low
439,-0.228942,91.078829,4184,25.41,Southern,Plains,602,Polar,322,Urban,Extreme
440,-77.801741,-58.521137,5890,8635.99,Southern,Coastal,779,Polar,233,Rural,Low
441,37.073859,-146.044069,4235,4115.20,Northern,Mountain,41,Continental,83,Rural,High
442,5.606688,-15.264548,1323,622.34,Northern,Plains,772,Tropical,831,Rural,Medium
443,57.324761,-123.380300,3427,6363.05,Northern,Mountain,837,Tropical,403,Rural,Low
444,-56.420653,-141.566516,3369,6262.69,Southern,Desert,491,Continental,123,Urban,Extreme
445,40.392277,73.027582,2833,4483.54,Northern,Mountain,570,Temperate,140,Rural,Low
446,-33.537627,-10.407700,5576,3722.68,Southern,Wetland,718,Continental,606,Urban,Low
447,-66.582728,-126.505929,3181,7390.68,Southern,Plains,505,Temperate,792,Rural,Medium
448,-59.823578,-173.573328,991,6640.42,Southern,Mountain,940,Polar,110,Rural,Low
449,-73.809392,52.967829,2069,8192.84,Southern,Coastal,502,Continental,804,Urban,Medium
450,69.213162,27.963726,4008,7682.66,Northern,Forest,361,Tropical,385,Urban,Medium
451,-69.650902,-110.650888,3139,7731.25,Southern,Desert,23,Arid,66,Rural,High
452,-71.001700,132.370854,1335,7881.19,Southern,Desert,259,Tropical,718,Urban,High
453,-60.915664,-72.051304,5838,6761.64,Southern,Plains,220,Temperate,404,Rural,Medium
454,-9.714996,43.450443,3171,1078.36,Southern,Coastal,921,Polar,898,Rural,High
455,53.785328,-149.718407,6588,5970.17,Northern,Desert,628,Polar,311,Rural,Medium
456,22.742770,134.206087,7024,2524.45,Northern,Wetland,692,Mediterranean,536,Rural,Medium
457,59.774609,129.609203,5379,6634.98,Northern,Forest,696,Polar,233,Rural,Extreme
458,24.211899,55.976797,8112,2687.52,Northern,Mountain,770,Temperate,953,Rural,High
459,-60.759521,44.177872,7122,6744.31,Southern,Coastal,704,Polar,984,Rural,Extreme
460,-11.385086,-37.780614,7208,1263.74,Southern,Desert,423,Arid,480,Rural,Medium
461,78.232059,-133.960093,8568,8683.76,Northern,Coastal,38,Mediterranean,843,Rural,Medium
462,-9.447863,72.203547,5053,1048.71,Southern,Coastal,757,Polar,637,Urban,Low
463,-3.795100,-23.088146,6553,421.26,Southern,Desert,385,Continental,4,Rural,Low
464,41.715335,-50.044360,1161,4630.40,Northern,Wetland,527,Arid,682,Rural,Extreme
465,-11.305063,-9.317487,6613,1254.86,Southern,Forest,945,Arid,763,Rural,Extreme
466,-37.717078,-89.953273,5642,4186.60,Southern,Coastal,670,Polar,828,Rural,Medium
467,-80.329520,-75.122662,2137,8916.58,Southern,Wetland,450,Mediterranean,101,Rural,Low
468,-29.615636,175.868095,6924,3287.34,Southern,Plains,302,Arid,616,Urban,Medium
469,75.732694,173.217635,2550,8406.33,Northern,Mountain,93,Mediterranean,35,Rural,High
470,48.082051,-138.771598,6523,5337.11,Northern,Mountain,270,Mediterranean,588,Urban,Extreme
471,18.506137,-26.255221,5943,2054.18,Northern,Mountain,22,Temperate,694,Urban,Low
472,-7.761499,-62.970881,5327,861.53,Southern,Desert,108,Tropical,24,Rural,Extreme
473,73.107385,-8.615069,7432,8114.92,Northern,Desert,541,Polar,518,Urban,High
474,20.037426,73.899391,52,2224.15,Northern,Desert,321,Arid,805,Rural,Low
475,-68.964288,-129.154840,3376,7655.04,Southern,Coastal,814,Polar,679,Rural,Extreme
476,58.352337,-111.349131,4651,6477.11,Northern,Wetland,821,Tropical,374,Urban,Medium
477,-31.221193,20.877913,6518,3465.55,Southern,Coastal,220,Polar,583,Rural,High
478,-9.138275,-131.104025,1991,1014.35,Southern,Desert,209,Arid,107,Rural,Extreme
479,22.904153,-147.330080,1756,2542.36,Northern,Plains,710,Mediterranean,243,Rural,Low
480,-57.613434,-91.954187,2726,6395.09,Southern,Coastal,215,Polar,881,Rural,High
481,-61.503833,60.073593,7523,6826.93,Southern,Plains,845,Mediterranean,774,Urban,Low
482,-63.605177,-36.475326,5023,7060.17,Southern,Coastal,989,Mediterranean,274,Rural,High
483,86.718550,113.233704,76,9625.76,Northern,Desert,262,Continental,158,Urban,High
484,-59.615991,15.145220,5931,6617.38,Southern,Desert,198,Continental,900,Rural,Medium
485,14.743919,3.299391,2768,1636.58,Northern,Mountain,840,Polar,428,Rural,High
486,-46.065404,-5.158903,8642,5113.26,Southern,Coastal,761,Arid,441,Urban,Low
487,-44.173349,124.450237,1526,4903.24,Southern,Plains,706,Tropical,184,Rural,Low
488,-14.057376,-99.392956,8719,1560.37,Southern,Forest,648,Polar,114,Rural,Medium
489,-49.052340,128.652205,3438,5444.81,Southern,Plains,217,Polar,606,Rural,Extreme
490,10.759804,97.471290,3631,1194.34,Northern,Coastal,246,Tropical,5,Urban,Low
491,82.748083,62.609901,7082,9185.04,Northern,Forest,546,Continental,14,Rural,Medium
492,73.112856,134.116258,6951,8115.53,Northern,Plains,40,Tropical,645,Rural,High
493,-71.994597,1.068344,7731,7991.40,Southern,Forest,814,Tropical,846,Rural,Medium
494,66.311893,-167.471180,2657,7360.62,Northern,Wetland,590,Temperate,858,Urban,Extreme
495,-79.413664,-57.743598,5170,8814.92,Southern,Desert,603,Temperate,526,Rural,Medium
496,-19.876103,-81.181306,2659,2206.25,Southern,Mountain,978,Mediterranean,103,Rural,High
497,-44.405292,-103.293291,7357,4928.99,Southern,Wetland,314,Temperate,897,Rural,Low
498,41.230159,-84.816386,667,4576.55,Northern,Wetland,983,Arid,483,Urban,Medium
499,-79.432484,-170.448189,5791,8817.01,Southern,Plains,439,Mediterranean,848,Rural,Medium
500,57.769552,-1.543587,8813,6412.42,Northern,Coastal,972,Polar,992,Urban,Extreme
501,-83.464075,-115.435025,7357,9264.51,Southern,Mountain,700,Arid,384,Rural,Medium
502,75.360905,-49.219138,5669,8365.06,Northern,Coastal,151,Arid,804,Rural,High
503,40.806791,-98.872953,2598,4529.55,Northern,Plains,360,Mediterranean,802,Rural,Extreme
504,17.642783,63.970127,6766,1958.35,Northern,Desert,933,Arid,231,Rural,Medium
505,-22.643249,-7.504759,7337,2513.40,Southern,Wetland,165,Continental,466,Rural,Medium
506,-10.490796,-7.309326,974,1164.48,Southern,Mountain,652,Temperate,659,Rural,Low
507,69.502115,-130.982316,7069,7714.73,Northern,Wetland,266,Arid,746,Rural,Extreme
508,-38.292103,-11.980594,5973,4250.42,Southern,Forest,932,Mediterranean,862,Urban,Medium
509,-42.137012,-168.205489,544,4677.21,Southern,Coastal,66,Mediterranean,518,Urban,Medium
510,-74.357234,157.547701,6375,8253.65,Southern,Desert,319,Arid,581,Rural,High
511,-88.992092,-146.733800,1129,9878.12,Southern,Plains,81,Temperate,481,Urban,Medium
512,46.909054,57.618828,2537,5206.91,Northern,Wetland,814,Tropical,970,Urban,Medium
513,-30.263531,23.411874,1336,3359.25,Southern,Wetland,55,Polar,29,Rural,Medium
514,-6.897864,-104.944917,3883,765.66,Southern,Coastal,837,Tropical,1,Urban,Low
515,86.838063,139.911455,6421,9639.02,Northern,Forest,746,Polar,187,Rural,Low
516,-20.044978,90.038652,2371,2224.99,Southern,Wetland,227,Polar,39,Rural,Medium
517,-54.712145,92.057994,7358,6073.05,Southern,Plains,372,Temperate,131,Rural,Extreme
518,-6.943828,24.434116,7068,770.76,Southern,Desert,759,Temperate,218,Rural,Medium
519,15.828824,174.295310,5384,1757.00,Northern,Wetland,611,Polar,740,Rural,Medium
520,-28.159029,71.186376,4700,3125.65,Southern,Mountain,9,Tropical,471,Rural,Extreme
521,-5.704175,176.906340,3881,633.16,Southern,Desert,957,Mediterranean,303,Rural,Extreme
522,-22.962138,175.490042,4282,2548.80,Southern,Desert,452,Mediterranean,161,Rural,Low
523,68.336867,22.213643,1853,7585.39,Northern,Forest,104,Continental,28,Rural,Extreme
524,71.741720,-168.571599,7401,7963.33,Northern,Coastal,149,Mediterranean,336,Rural,Medium
525,29.756631,138.855993,8056,3302.99,Northern,Plains,705,Temperate,81,Rural,Low
526,30.507363,-157.146436,1250,3386.32,Northern,Plains,163,Tropical,959,Rural,High
527,12.831439,160.245417,3844,1424.29,Northern,Plains,347,Polar,405,Rural,High
528,26.967907,-56.677551,5319,2993.44,Northern,Coastal,544,Tropical,332,Rural,Extreme
529,88.180546,163.627617,1851,9788.04,Northern,Plains,213,Continental,898,Rural,Medium
530,-35.064295,0.229669,263,3892.14,Southern,Coastal,59,Temperate,552,Urban,High
531,31.163920,138.828557,3682,3459.20,Northern,Mountain,305,Mediterranean,524,Rural,Low
532,-39.116886,-2.730484,2136,4341.97,Southern,Plains,571,Tropical,1,Urban,Low
533,64.003240,28.758493,4103,7104.36,Northern,Coastal,743,Mediterranean,672,Urban,Medium
534,81.353148,145.067867,5492,9030.20,Northern,Mountain,127,Mediterranean,909,Rural,Low
535,6.125083,60.150708,2321,679.88,Northern,Wetland,44,Arid,610,Rural,Medium
536,-76.629717,30.841789,7009,8505.90,Southern,Coastal,329,Mediterranean,764,Rural,Extreme
