ID,Category,Subcategory,Size,Color,Material,Brand,Price Range,Rating,In Stock,Shipping Weight,Age Group
319,Home,Decor,Medium,Black,Leather,Epsilon,Mid-range,5,true,6.19,Adults
320,Electronics,Tablets,Large,Red,Metal,Beta,Luxury,2,true,17.48,Children
321,Clothing,Shirts,Large,Black,Metal,Gamma,Luxury,5,true,8.99,Adults
322,Sports,Apparel,Small,White,Wood,Delta,Luxury,3,false,5.54,Adults
323,Food,Beverages,Small,Yellow,Leather,Delta,Premium,4,false,15.02,Teens
324,Electronics,Accessories,Small,White,Metal,Alpha,Luxury,4,false,16.64,Teens
325,Food,Snacks,Small,Green,Wood,Epsilon,Budget,3,true,5.48,Seniors
326,Clothing,Shoes,Small,Black,Cotton,Epsilon,Budget,5,true,1.42,Adults
327,Clothing,Shirts,Large,Yellow,Plastic,Gamma,Mid-range,4,true,2.96,Adults
328,Clothing,Dresses,Small,Red,Cotton,Gamma,Budget,1,true,4.79,Teens
329,Food,Beverages,Large,White,Plastic,Alpha,Premium,2,true,3.39,Children
330,Sports,Equipment,Medium,Purple,Plastic,Epsilon,Budget,3,true,6.03,Seniors
331,Electronics,Accessories,Medium,Green,Wood,Delta,Budget,2,false,13.73,Children
332,Electronics,Phones,Medium,White,Leather,Alpha,Mid-range,5,true,5.82,Seniors
333,Clothing,Pants,Medium,White,Plastic,Epsilon,Mid-range,4,true,19.75,Children
334,Clothing,Dresses,Medium,Purple,Plastic,Delta,Luxury,3,true,19.77,Teens
335,Electronics,Tablets,Small,Green,Plastic,Epsilon,Mid-range,3,true,5.23,Adults
336,Electronics,Accessories,Small,Purple,Glass,Delta,Premium,5,false,10.56,Teens
337,Food,Frozen,Large,White,Metal,Gamma,Premium,4,true,6.57,Seniors
338,Home,Bath,Small,Green,Plastic,Delta,Mid-range,2,false,2.76,Children
339,Sports,Nutrition,Small,Red,Glass,Gamma,Budget,3,true,8.74,Teens
340,Clothing,Dresses,Small,Green,Metal,Epsilon,Mid-range,2,false,11.84,Adults
341,Clothing,Dresses,Medium,Green,Glass,Gamma,Luxury,4,true,2.78,Seniors
342,Clothing,Shoes,Medium,Purple,Glass,Gamma,Budget,4,false,1.25,Teens
343,Electronics,Phones,Small,Purple,Cotton,Delta,Mid-range,1,true,10.47,Teens
344,Food,Frozen,Small,Purple,Wood,Alpha,Budget,5,true,12.74,Seniors
345,Electronics,Tablets,Small,Purple,Plastic,Gamma,Premium,3,true,10.54,Teens
346,Food,Beverages,Medium,Purple,Wood,Delta,Premium,4,true,14.31,Teens
347,Food,Snacks,Medium,White,Plastic,Epsilon,Budget,3,true,14.59,Teens
348,Food,Frozen,Medium,Black,Plastic,Delta,Luxury,4,true,5.18,Children
349,Sports,Accessories,Medium,Red,Wood,Gamma,Mid-range,2,true,6.55,Children
350,Electronics,Phones,Medium,Green,Leather,Epsilon,Premium,3,false,8.49,Teens
351,Food,Snacks,Small,Black,Metal,Epsilon,Premium,3,true,9.65,Teens
352,Clothing,Shoes,Medium,Purple,Metal,Epsilon,Premium,4,true,0.61,Seniors
353,Clothing,Shirts,Small,Blue,Plastic,Beta,Premium,2,true,11.32,Adults
354,Electronics,Accessories,Medium,Black,Plastic,Delta,Premium,3,true,0.88,Children
355,Sports,Apparel,Small,Black,Glass,Alpha,Mid-range,2,true,12.45,Seniors
356,Sports,Accessories,Medium,Red,Leather,Beta,Budget,4,true,13.85,Children
357,Home,Decor,Medium,Green,Plastic,Beta,Premium,3,true,16.52,Adults
358,Clothing,Shirts,Small,Red,Leather,Gamma,Luxury,3,true,5.09,Teens
359,Home,Decor,Large,Yellow,Plastic,Alpha,Luxury,3,false,18.66,Seniors
360,Clothing,Shoes,Medium,Black,Metal,Delta,Premium,3,true,10.84,Adults
361,Electronics,Tablets,Medium,Yellow,Wood,Delta,Mid-range,5,true,0.21,Teens
362,Food,Snacks,Medium,Black,Metal,Epsilon,Mid-range,3,true,4.37,Teens
363,Electronics,Laptops,Small,Red,Leather,Delta,Luxury,2,true,18.65,Teens
364,Food,Beverages,Large,Green,Wood,Delta,Premium,2,true,6.26,Teens
365,Electronics,Laptops,Small,Blue,Metal,Epsilon,Mid-range,5,false,14.20,Children
366,Clothing,Dresses,Large,Yellow,Glass,Beta,Premium,3,true,19.17,Children
367,Clothing,Dresses,Small,Blue,Plastic,Alpha,Mid-range,1,false,14.02,Seniors
368,Electronics,Accessories,Medium,Purple,Wood,Beta,Budget,4,true,6.29,Children
369,Food,Snacks,Large,Red,Metal,Gamma,Premium,3,true,8.49,Teens
370,Food,Fresh,Medium,Yellow,Wood,Gamma,Budget,2,true,2.94,Children
371,Electronics,Phones,Small,Green,Leather,Epsilon,Budget,4,true,17.29,Adults
372,Clothing,Shirts,Large,Yellow,Wood,Delta,Premium,4,true,13.07,Adults
373,Home,Bath,Small,Yellow,Plastic,Alpha,Luxury,2,true,4.28,Seniors
374,Home,Bath,Medium,Yellow,Leather,Delta,Luxury,2,true,5.21,Adults
375,Home,Bath,Medium,Green,Plastic,Beta,Budget,2,false,6.23,Adults
376,Sports,Apparel,Medium,Black,Wood,Beta,Premium,1,true,13.42,Adults
377,Sports,Nutrition,Medium,White,Leather,Epsilon,Budget,3,true,16.57,Adults
378,Clothing,Dresses,Large,Black,Metal,Delta,Luxury,2,false,12.07,Teens
379,Electronics,Laptops,Small,Purple,Metal,Delta,Mid-range,2,true,16.48,Seniors
380,Electronics,Phones,Small,Black,Cotton,Epsilon,Luxury,1,true,8.38,Children
381,Sports,Apparel,Large,Black,Leather,Beta,Luxury,1,true,13.53,Children
382,Electronics,Tablets,Small,Yellow,Metal,Gamma,Luxury,1,true,1.65,Teens
383,Sports,Accessories,Large,Black,Metal,Gamma,Luxury,2,false,10.52,Teens
384,Sports,Apparel,Small,Black,Cotton,Epsilon,Budget,5,true,4.35,Seniors
385,Food,Snacks,Medium,Purple,Plastic,Epsilon,Budget,4,false,16.40,Teens
386,Food,Frozen,Large,Purple,Wood,Alpha,Mid-range,2,true,14.50,Seniors
387,Sports,Apparel,Small,Green,Cotton,Epsilon,Luxury,5,true,14.72,Children
388,Sports,Equipment,Medium,Blue,Metal,Beta,Premium,3,true,0.93,Seniors
389,Sports,Apparel,Medium,Yellow,Leather,Epsilon,Budget,4,true,1.93,Teens
390,Food,Frozen,Large,Green,Leather,Beta,Mid-range,3,false,13.02,Seniors
391,Sports,Equipment,Large,Red,Cotton,Gamma,Mid-range,5,true,0.51,Adults
392,Clothing,Shoes,Medium,Red,Cotton,Delta,Luxury,5,true,3.03,Seniors
393,Clothing,Shirts,Large,Blue,Plastic,Beta,Mid-range,5,true,8.08,Adults
394,Sports,Apparel,Large,White,Leather,Beta,Budget,1,true,6.20,Teens
395,Electronics,Tablets,Large,Black,Plastic,Gamma,Mid-range,3,false,3.63,Teens
396,Sports,Apparel,Large,Purple,Leather,Delta,Budget,1,true,19.75,Seniors
397,Electronics,Phones,Small,Red,Glass,Beta,Luxury,1,true,12.26,Seniors
398,Electronics,Laptops,Large,Yellow,Cotton,Alpha,Premium,5,false,1.89,Seniors
399,Clothing,Shoes,Small,White,Wood,Delta,Luxury,2,true,8.23,Adults
400,Clothing,Shirts,Large,Black,Glass,Alpha,Budget,5,true,9.87,Children
401,Food,Fresh,Large,Blue,Cotton,Beta,Premium,3,true,3.13,Children
402,Home,Bath,Large,Blue,Metal,Gamma,Premium,5,true,0.68,Teens
403,Food,Snacks,Large,Green,Plastic,Epsilon,Budget,3,false,13.08,Seniors
404,Food,Beverages,Medium,White,Wood,Epsilon,Luxury,5,true,18.60,Teens
405,Clothing,Shirts,Medium,Purple,Metal,Beta,Mid-range,4,false,8.73,Seniors
406,Electronics,Accessories,Medium,Green,Plastic,Beta,Luxury,3,false,3.63,Children
407,Electronics,Tablets,Small,Yellow,Cotton,Alpha,Mid-range,2,false,18.07,Teens
408,Home,Bath,Large,Black,Leather,Alpha,Luxury,3,false,2.94,Adults
409,Food,Frozen,Small,Purple,Wood,Gamma,Budget,1,true,5.49,Teens
410,Home,Furniture,Large,Blue,Plastic,Alpha,Premium,2,true,5.89,Adults
411,Home,Kitchen,Medium,Yellow,Plastic,Alpha,Mid-range,2,true,18.11,Teens
412,Home,Bath,Medium,Black,Metal,Epsilon,Mid-range,3,false,6.92,Teens
413,Clothing,Dresses,Small,White,Cotton,Beta,Mid-range,5,true,6.12,Seniors
414,Sports,Accessories,Medium,Black,Leather,Epsilon,Budget,3,true,6.55,Teens
415,Sports,Accessories,Small,Yellow,Plastic,Alpha,Luxury,4,true,5.87,Seniors
416,Electronics,Phones,Large,Purple,Glass,Gamma,Mid-range,5,true,8.64,Adults
417,Food,Snacks,Large,Black,Wood,Delta,Luxury,2,true,1.96,Teens
418,Home,Decor,Large,Green,Wood,Epsilon,Budget,3,false,18.05,Teens
419,Food,Frozen,Small,Yellow,Metal,Delta,Luxury,1,true,14.01,Adults
420,Electronics,Tablets,Small,Green,Cotton,Delta,Mid-range,3,true,5.63,Seniors
421,Electronics,Laptops,Medium,Purple,Plastic,Epsilon,Mid-range,2,true,2.36,Adults
422,Home,Decor,Small,White,Plastic,Delta,Luxury,1,true,5.71,Teens
423,Sports,Nutrition,Medium,Green,Cotton,Gamma,Budget,2,true,12.66,Adults
424,Home,Decor,Large,Red,Metal,Beta,Premium,1,false,0.65,Children
425,Sports,Apparel,Large,Yellow,Wood,Alpha,Premium,3,true,12.05,Children
426,Clothing,Shirts,Medium,Red,Cotton,Delta,Luxury,1,true,9.98,Adults
427,Electronics,Accessories,Large,Purple,Wood,Epsilon,Mid-range,2,false,9.55,Seniors
428,Food,Snacks,Small,Black,Glass,Beta,Luxury,4,true,15.87,Adults
429,Food,Beverages,Small,Purple,Glass,Epsilon,Premium,4,false,8.74,Adults
430,Clothing,Shoes,Small,Blue,Plastic,Alpha,Premium,3,false,17.00,Children
431,Food,Frozen,Medium,Green,Glass,Alpha,Mid-range,5,false,2.71,Teens
432,Clothing,Shirts,Small,Black,Leather,Alpha,Luxury,3,true,3.84,Adults
433,Clothing,Shirts,Medium,Black,Plastic,Epsilon,Premium,3,true,8.76,Teens
434,Home,Bath,Small,Yellow,Metal,Gamma,Mid-range,1,true,16.40,Adults
435,Sports,Equipment,Small,Green,Cotton,Alpha,Luxury,3,true,17.75,Seniors
436,Sports,Apparel,Small,Purple,Wood,Epsilon,Luxury,1,false,18.85,Children
437,Food,Snacks,Small,Purple,Wood,Gamma,Mid-range,5,true,6.57,Children
438,Electronics,Phones,Medium,Black,Metal,Beta,Budget,1,false,15.04,Children
439,Electronics,Accessories,Large,Purple,Cotton,Beta,Budget,4,false,7.92,Children
440,Food,Frozen,Large,Blue,Leather,Delta,Luxury,5,true,0.65,Teens
441,Food,Snacks,Large,Yellow,Glass,Epsilon,Mid-range,4,true,7.12,Teens
442,Sports,Nutrition,Medium,Green,Metal,Gamma,Mid-range,3,false,1.63,Adults
443,Sports,Equipment,Small,Yellow,Metal,Epsilon,Mid-range,4,true,17.45,Teens
444,Clothing,Pants,Large,White,Plastic,Gamma,Mid-range,2,true,7.81,Seniors
445,Home,Furniture,Medium,Blue,Wood,Gamma,Budget,5,true,6.81,Seniors
446,Clothing,Shoes,Medium,Purple,Metal,Beta,Mid-range,4,true,8.00,Adults
447,Clothing,Shoes,Medium,Blue,Wood,Delta,Mid-range,3,true,6.44,Teens
448,Sports,Apparel,Medium,Yellow,Metal,Beta,Budget,2,true,14.83,Teens
449,Sports,Equipment,Small,Green,Wood,Epsilon,Budget,4,true,19.14,Adults
450,Clothing,Dresses,Medium,Blue,Glass,Gamma,Budget,4,true,15.49,Seniors
451,Electronics,Tablets,Large,Purple,Cotton,Gamma,Mid-range,1,false,5.32,Children
452,Electronics,Accessories,Large,Purple,Glass,Gamma,Premium,1,false,16.00,Seniors
453,Home,Decor,Medium,Green,Cotton,Delta,Premium,2,false,18.78,Children
454,Food,Frozen,Small,White,Wood,Delta,Premium,2,false,14.19,Children
455,Food,Frozen,Small,Blue,Leather,Delta,Mid-range,1,false,9.33,Teens
456,Sports,Apparel,Medium,White,Plastic,Gamma,Luxury,3,true,19.50,Adults
457,Electronics,Tablets,Small,Blue,Plastic,Delta,Budget,2,false,4.04,Adults
458,Food,Frozen,Small,Red,Plastic,Alpha,Premium,3,false,12.66,Adults
459,Clothing,Pants,Large,Black,Wood,Gamma,Mid-range,3,true,7.17,Teens
460,Food,Fresh,Small,Green,Leather,Gamma,Premium,4,false,16.96,Adults
461,Home,Decor,Large,Blue,Cotton,Alpha,Premium,2,false,8.41,Adults
462,Sports,Nutrition,Small,Black,Glass,Beta,Mid-range,4,false,5.31,Teens
463,Electronics,Phones,Small,Yellow,Leather,Epsilon,Premium,1,true,8.85,Seniors
464,Sports,Apparel,Large,White,Glass,Epsilon,Budget,5,false,12.72,Children
465,Food,Snacks,Large,Green,Leather,Epsilon,Budget,1,true,10.59,Children
466,Clothing,Dresses,Medium,Green,Leather,Beta,Budget,3,true,4.04,Teens
467,Home,Bath,Medium,White,Cotton,Gamma,Luxury,3,true,11.95,Teens
468,Home,Kitchen,Small,Black,Glass,Beta,Mid-range,3,false,17.43,Teens
469,Home,Furniture,Small,Red,Cotton,Epsilon,Mid-range,2,true,8.09,Seniors
470,Food,Beverages,Medium,Red,Metal,Gamma,Luxury,4,true,5.30,Seniors
471,Sports,Nutrition,Small,White,Plastic,Alpha,Premium,4,false,0.46,Seniors
472,Food,Fresh,Medium,Yellow,Wood,Gamma,Mid-range,3,true,2.78,Adults
473,Food,Frozen,Small,White,Wood,Beta,Premium,2,true,16.49,Seniors
474,Sports,Nutrition,Medium,Yellow,Metal,Gamma,Budget,4,true,2.72,Seniors
475,Sports,Apparel,Small,Blue,Metal,Alpha,Premium,2,true,2.04,Adults
476,Electronics,Accessories,Large,Blue,Plastic,Beta,Luxury,2,true,14.69,Children
477,Food,Fresh,Small,Yellow,Wood,Alpha,Budget,4,true,16.39,Adults
478,Sports,Equipment,Small,Green,Cotton,Gamma,Mid-range,5,false,1.87,Teens
479,Sports,Nutrition,Large,Red,Glass,Gamma,Mid-range,3,false,11.83,Children
480,Electronics,Accessories,Medium,Black,Wood,Alpha,Luxury,5,true,15.23,Adults
481,Clothing,Shoes,Medium,Black,Glass,Delta,Premium,5,false,18.25,Seniors
482,Sports,Equipment,Small,White,Metal,Alpha,Premium,2,true,18.48,Seniors
483,Sports,Nutrition,Small,Green,Plastic,Beta,Luxury,4,true,7.72,Children
484,Electronics,Laptops,Small,Blue,Cotton,Beta,Luxury,5,true,3.61,Adults
485,Electronics,Tablets,Small,Green,Glass,Beta,Luxury,4,true,2.03,Children
486,Food,Snacks,Large,Purple,Metal,Beta,Premium,2,true,8.32,Teens
487,Home,Furniture,Small,Green,Cotton,Alpha,Premium,5,true,8.91,Children
488,Electronics,Laptops,Large,Yellow,Wood,Beta,Budget,2,true,13.02,Seniors
489,Clothing,Pants,Large,Yellow,Plastic,Delta,Luxury,4,false,19.08,Adults
490,Electronics,Laptops,Medium,Green,Wood,Alpha,Luxury,2,true,3.07,Teens
491,Sports,Accessories,Large,Green,Plastic,Delta,Budget,4,true,1.74,Seniors
492,Food,Beverages,Large,Black,Glass,Gamma,Premium,3,true,7.04,Adults
493,Electronics,Laptops,Medium,Purple,Plastic,Epsilon,Mid-range,1,true,8.38,Teens
494,Food,Frozen,Small,Black,Glass,Epsilon,Luxury,5,false,10.84,Teens
495,Home,Kitchen,Small,Purple,Cotton,Gamma,Budget,2,true,5.40,Teens
496,Clothing,Shirts,Small,Red,Metal,Gamma,Premium,5,true,0.66,Teens
497,Home,Bath,Small,Red,Leather,Delta,Luxury,4,true,6.84,Children
498,Sports,Equipment,Large,Yellow,Plastic,Alpha,Luxury,4,true,5.46,Teens
499,Clothing,Shoes,Medium,Green,Cotton,Beta,Premium,5,true,11.88,Children
500,Clothing,Dresses,Small,Red,Metal,Epsilon,Budget,2,true,5.25,Children
501,Sports,Nutrition,Large,Green,Metal,Alpha,Luxury,5,true,0.76,Adults
502,Home,Bath,Large,Blue,Plastic,Alpha,Mid-range,5,true,14.87,Teens
503,Electronics,Accessories,Medium,Black,Leather,Beta,Premium,3,false,19.19,Adults
504,Sports,Equipment,Small,Blue,Wood,Gamma,Mid-range,1,false,13.88,Teens
505,Electronics,Phones,Medium,Yellow,Plastic,Beta,Premium,1,true,9.05,Teens
506,Home,Furniture,Medium,Black,Leather,Delta,Budget,5,true,3.69,Teens
507,Electronics,Laptops,Large,White,Plastic,Beta,Mid-range,5,true,9.73,Adults
508,Electronics,Accessories,Medium,Yellow,Cotton,Epsilon,Budget,4,false,4.65,Children
509,Sports,Equipment,Medium,Black,Leather,Alpha,Luxury,5,true,6.71,Seniors
510,Home,Decor,Small,White,Cotton,Beta,Budget,5,true,10.32,Seniors
511,Sports,Accessories,Medium,Yellow,Plastic,Beta,Premium,4,false,5.14,Adults
512,Clothing,Dresses,Medium,Green,Cotton,Epsilon,Luxury,5,true,15.30,Seniors
513,Electronics,Laptops,Medium,Green,Cotton,Beta,Mid-range,3,true,6.69,Adults
514,Clothing,Shirts,Small,Black,Plastic,Epsilon,Mid-range,5,false,1.80,Children
515,Clothing,Shirts,Large,Green,Leather,Gamma,Premium,2,false,15.02,Seniors
516,Home,Bath,Small,White,Leather,Delta,Budget,3,true,7.22,Seniors
517,Sports,Apparel,Large,Blue,Plastic,Gamma,Luxury,5,false,8.49,Children
518,Clothing,Dresses,Large,Purple,Wood,Gamma,Budget,4,true,17.07,Seniors
519,Home,Kitchen,Large,White,Metal,Alpha,Premium,5,false,14.99,Teens
520,Clothing,Shirts,Small,White,Glass,Epsilon,Budget,1,false,12.64,Adults
521,Clothing,Pants,Large,Blue,Plastic,Delta,Mid-range,3,true,4.48,Children
522,Electronics,Tablets,Large,Red,Leather,Delta,Luxury,1,true,17.09,Teens
523,Electronics,Laptops,Medium,White,Cotton,Gamma,Mid-range,3,true,9.72,Children
524,Clothing,Shirts,Medium,White,Wood,Epsilon,Luxury,5,false,0.59,Seniors
525,Home,Decor,Large,Yellow,Glass,Delta,Luxury,2,true,17.33,Teens
526,Home,Bath,Large,Green,Glass,Alpha,Budget,3,true,18.76,Children
527,Clothing,Pants,Medium,Blue,Glass,Delta,Budget,4,true,19.24,Children
528,Sports,Accessories,Medium,Yellow,Cotton,Gamma,Premium,3,true,7.95,Seniors
529,Food,Frozen,Small,Yellow,Wood,Gamma,Luxury,2,false,11.82,Adults
530,Clothing,Dresses,Medium,Green,Glass,Delta,Luxury,2,true,13.81,Teens
531,Home,Bath,Small,Purple,Cotton,Epsilon,Budget,3,false,17.02,Adults
532,Home,Decor,Large,Purple,Wood,Delta,Luxury,4,true,1.36,Teens
533,Clothing,Pants,Large,Black,Metal,Delta,Budget,4,false,8.57,Teens
534,Home,Bath,Large,Yellow,Metal,Beta,Mid-range,5,true,10.41,Adults
535,Home,Decor,Medium,Green,Metal,Alpha,Mid-range,4,false,16.30,Children
536,Food,Fresh,Small,Black,Metal,Gamma,Budget,2,true,15.81,Seniors
537,Electronics,Accessories,Medium,Purple,Glass,Gamma,Mid-range,1,false,13.83,Teens
538,Electronics,Laptops,Medium,Purple,Plastic,Delta,Budget,2,true,7.59,Seniors
539,Clothing,Shirts,Medium,Purple,Metal,Beta,Mid-range,5,true,3.23,Adults
540,Home,Kitchen,Medium,White,Leather,Alpha,Budget,1,true,11.67,Teens
541,Food,Frozen,Medium,Green,Glass,Gamma,Budget,1,false,5.48,Adults
542,Sports,Accessories,Small,Purple,Cotton,Delta,Luxury,2,true,7.03,Adults
543,Sports,Equipment,Medium,Yellow,Metal,Epsilon,Budget,1,true,13.01,Children
544,Food,Snacks,Small,Black,Cotton,Alpha,Premium,5,false,10.65,Seniors
545,Home,Decor,Small,Purple,Wood,Delta,Mid-range,4,true,8.82,Teens
546,Sports,Equipment,Large,Yellow,Wood,Delta,Luxury,3,false,5.09,Seniors
547,Food,Fresh,Large,White,Cotton,Epsilon,Premium,3,true,18.33,Teens
548,Clothing,Shoes,Small,White,Wood,Delta,Mid-range,2,true,15.24,Seniors
549,Clothing,Shirts,Medium,White,Glass,Delta,Luxury,2,true,12.49,Children
550,Clothing,Shoes,Large,Red,Metal,Gamma,Budget,2,true,10.67,Teens
551,Clothing,Dresses,Large,Purple,Glass,Gamma,Premium,2,false,18.75,Children
552,Sports,Nutrition,Medium,White,Glass,Delta,Budget,3,false,11.91,Children
553,Food,Fresh,Small,Purple,Wood,Epsilon,Luxury,4,false,3.52,Teens
554,Clothing,Dresses,Large,Yellow,Cotton,Beta,Budget,5,true,14.32,Seniors
555,Food,Frozen,Large,Black,Plastic,Alpha,Luxury,5,false,19.23,Seniors
556,Food,Fresh,Small,Purple,Plastic,Alpha,Mid-range,5,true,4.58,Children
557,Electronics,Accessories,Medium,Red,Cotton,Delta,Luxury,2,true,8.99,Teens
558,Electronics,Accessories,Medium,Red,Wood,Beta,Premium,1,true,6.09,Seniors
559,Clothing,Shoes,Medium,Black,Metal,Beta,Luxury,2,true,11.56,Teens
560,Electronics,Tablets,Small,Red,Leather,Alpha,Premium,3,false,2.54,Children
561,Electronics,Tablets,Small,White,Plastic,Gamma,Budget,4,true,4.21,Adults
562,Food,Frozen,Large,Purple,Leather,Delta,Luxury,5,false,4.82,Seniors
563,Clothing,Shirts,Small,Green,Plastic,Epsilon,Budget,4,false,5.82,Children
564,Home,Furniture,Small,Yellow,Plastic,Alpha,Budget,2,true,2.67,Children
565,Home,Furniture,Medium,Black,Cotton,Alpha,Premium,3,false,10.58,Teens
566,Clothing,Shoes,Large,Blue,Plastic,Epsilon,Budget,4,true,0.56,Seniors
567,Sports,Nutrition,Small,Yellow,Wood,Gamma,Budget,4,true,15.86,Seniors
568,Home,Kitchen,Small,Black,Plastic,Gamma,Mid-range,3,true,6.91,Children
569,Clothing,Dresses,Medium,Purple,Plastic,Beta,Luxury,4,true,16.01,Adults
570,Clothing,Shirts,Medium,Yellow,Wood,Alpha,Luxury,1,false,8.72,Adults
571,Sports,Accessories,Large,Purple,Metal,Delta,Luxury,4,true,2.93,Seniors
572,Home,Bath,Large,Yellow,Wood,Beta,Budget,4,true,13.57,Children
573,Electronics,Laptops,Medium,Green,Leather,Epsilon,Mid-range,3,true,5.22,Seniors
574,Sports,Nutrition,Medium,White,Plastic,Delta,Budget,1,true,17.57,Adults
575,Food,Beverages,Large,White,Wood,Epsilon,Mid-range,4,true,19.54,Adults
576,Clothing,Pants,Small,Red,Leather,Delta,Mid-range,2,true,18.27,Children
577,Electronics,Tablets,Large,Red,Plastic,Delta,Mid-range,5,true,2.62,Seniors
578,Clothing,Dresses,Small,Green,Metal,Gamma,Premium,3,true,3.24,Seniors
579,Sports,Apparel,Medium,Yellow,Cotton,Alpha,Premium,1,false,14.34,Children
580,Electronics,Phones,Large,Red,Wood,Delta,Premium,5,true,15.87,Seniors
581,Electronics,Accessories,Medium,Red,Leather,Epsilon,Mid-range,2,true,10.28,Seniors
582,Food,Beverages,Small,White,Cotton,Alpha,Premium,2,true,5.83,Children
583,Sports,Apparel,Small,Green,Cotton,Beta,Budget,2,true,2.06,Children
584,Sports,Equipment,Small,Purple,Wood,Epsilon,Mid-range,5,true,9.59,Seniors
585,Electronics,Laptops,Medium,White,Glass,Alpha,Mid-range,1,true,16.48,Seniors
586,Sports,Accessories,Large,Purple,Glass,Epsilon,Luxury,1,true,0.25,Adults
587,Home,Bath,Large,Red,Metal,Epsilon,Mid-range,1,true,12.38,Children
588,Clothing,Dresses,Small,Blue,Wood,Epsilon,Mid-range,5,true,4.73,Seniors
589,Electronics,Phones,Large,Green,Plastic,Alpha,Luxury,2,true,13.09,Children
590,Food,Beverages,Small,White,Metal,Epsilon,Mid-range,2,true,0.16,Children
591,Food,Frozen,Medium,Black,Cotton,Delta,Premium,2,false,15.85,Seniors
592,Food,Beverages,Large,Red,Metal,Gamma,Luxury,2,true,4.35,Seniors
593,Electronics,Laptops,Small,Red,Leather,Delta,Premium,1,false,5.45,Seniors
594,Electronics,Laptops,Small,Yellow,Plastic,Alpha,Luxury,1,true,12.31,Children
595,Sports,Apparel,Large,Blue,Leather,Gamma,Premium,4,false,7.21,Adults
596,Clothing,Pants,Large,Purple,Wood,Alpha,Mid-range,1,true,10.89,Teens
597,Electronics,Tablets,Medium,Green,Wood,Gamma,Mid-range,4,true,16.09,Teens
598,Sports,Equipment,Large,White,Leather,Gamma,Mid-range,1,true,19.75,Children
599,Sports,Accessories,Small,Yellow,Cotton,Delta,Luxury,2,false,3.84,Adults
600,Home,Kitchen,Medium,Blue,Wood,Epsilon,Mid-range,3,true,17.23,Children
601,Clothing,Shirts,Small,White,Plastic,Gamma,Premium,4,true,4.15,Seniors
602,Home,Decor,Small,Purple,Glass,Beta,Premium,1,true,17.50,Adults
603,Sports,Accessories,Large,Yellow,Metal,Alpha,Mid-range,2,false,7.62,Seniors
604,Food,Frozen,Medium,Black,Metal,Delta,Mid-range,4,false,1.90,Seniors
605,Food,Fresh,Medium,Blue,Wood,Gamma,Luxury,3,true,5.70,Teens
606,Sports,Accessories,Small,White,Wood,Alpha,Mid-range,1,true,16.00,Children
607,Home,Decor,Large,Purple,Glass,Alpha,Luxury,4,true,3.77,Seniors
608,Electronics,Tablets,Large,White,Wood,Alpha,Premium,4,true,13.64,Teens
609,Sports,Equipment,Large,Yellow,Plastic,Gamma,Luxury,4,true,1.48,Teens
610,Clothing,Dresses,Small,Purple,Glass,Delta,Mid-range,4,false,11.20,Teens
611,Clothing,Pants,Large,Black,Metal,Gamma,Premium,3,true,18.83,Teens
612,Clothing,Dresses,Medium,White,Metal,Delta,Luxury,3,true,13.80,Children
613,Home,Bath,Small,Blue,Glass,Alpha,Mid-range,2,true,3.97,Seniors
614,Electronics,Laptops,Medium,Black,Wood,Gamma,Mid-range,1,true,14.09,Teens
615,Clothing,Pants,Small,Red,Plastic,Beta,Budget,2,true,14.05,Children
